Date,Currency
22-Dec-2011,6.3253
23-Dec-2011,6.3209
27-Dec-2011,6.3152
28-Dec-2011,6.3146
29-Dec-2011,6.3157
30-Dec-2011,6.3009
4-Jan-2012,6.3001
5-Jan-2012,6.3115
6-Jan-2012,6.3166
9-Jan-2012,6.3236
10-Jan-2012,6.3171
11-Jan-2012,6.3155
12-Jan-2012,6.323
13-Jan-2012,6.3201
17-Jan-2012,6.325
18-Jan-2012,6.3205
19-Jan-2012,6.3173
20-Jan-2012,6.3138
30-Jan-2012,6.3056
31-Jan-2012,6.3115
1-Feb-2012,6.3103
2-Feb-2012,6.3075
3-Feb-2012,6.3102
6-Feb-2012,6.3108
7-Feb-2012,6.3116
8-Feb-2012,6.3027
9-Feb-2012,6.3009
10-Feb-2012,6.2937
13-Feb-2012,6.2939
14-Feb-2012,6.2947
15-Feb-2012,6.2958
16-Feb-2012,6.2991
17-Feb-2012,6.2951
21-Feb-2012,6.296
22-Feb-2012,6.2988
23-Feb-2012,6.3031
24-Feb-2012,6.2965
27-Feb-2012,6.2985
28-Feb-2012,6.2961
29-Feb-2012,6.2919
1-Mar-2012,6.3016
2-Mar-2012,6.298
5-Mar-2012,6.3121
6-Mar-2012,6.3141
7-Mar-2012,6.3213
8-Mar-2012,6.3235
9-Mar-2012,6.3073
12-Mar-2012,6.3282
13-Mar-2012,6.3259
14-Mar-2012,6.3328
15-Mar-2012,6.3359
16-Mar-2012,6.32
19-Mar-2012,6.3082
20-Mar-2012,6.3029
21-Mar-2012,6.3092
22-Mar-2012,6.3004
23-Mar-2012,6.2891
26-Mar-2012,6.2858
27-Mar-2012,6.284
28-Mar-2012,6.2912
29-Mar-2012,6.2932
30-Mar-2012,6.2943
5-Apr-2012,6.3035
6-Apr-2012,6.3072
9-Apr-2012,6.3021
10-Apr-2012,6.3048
11-Apr-2012,6.3018
12-Apr-2012,6.2984
13-Apr-2012,6.2879
16-Apr-2012,6.296
17-Apr-2012,6.2896
18-Apr-2012,6.2948
19-Apr-2012,6.3004
20-Apr-2012,6.3042
23-Apr-2012,6.297
24-Apr-2012,6.3003
25-Apr-2012,6.2923
26-Apr-2012,6.2829
27-Apr-2012,6.2787
2-May-2012,6.267
3-May-2012,6.2697
4-May-2012,6.2721
7-May-2012,6.2858
8-May-2012,6.2804
9-May-2012,6.2865
10-May-2012,6.2941
11-May-2012,6.2952
14-May-2012,6.304
15-May-2012,6.311
16-May-2012,6.3205
17-May-2012,6.3233
18-May-2012,6.3209
21-May-2012,6.3116
22-May-2012,6.3077
23-May-2012,6.3208
24-May-2012,6.3247
25-May-2012,6.326
29-May-2012,6.3262
30-May-2012,6.3297
31-May-2012,6.3355
1-Jun-2012,6.3308
4-Jun-2012,6.3276
5-Jun-2012,6.3225
6-Jun-2012,6.3261
7-Jun-2012,6.317
8-Jun-2012,6.3188
11-Jun-2012,6.3169
12-Jun-2012,6.3292
13-Jun-2012,6.3271
14-Jun-2012,6.3191
15-Jun-2012,6.3089
18-Jun-2012,6.3005
19-Jun-2012,6.3016
20-Jun-2012,6.3004
21-Jun-2012,6.304
25-Jun-2012,6.323
26-Jun-2012,6.3211
27-Jun-2012,6.3173
28-Jun-2012,6.319
29-Jun-2012,6.3249
2-Jul-2012,6.3146
3-Jul-2012,6.3178
5-Jul-2012,6.3193
6-Jul-2012,6.3249
9-Jul-2012,6.3293
10-Jul-2012,6.3195
11-Jul-2012,6.3209
12-Jul-2012,6.3215
13-Jul-2012,6.3247
16-Jul-2012,6.3208
17-Jul-2012,6.3167
18-Jul-2012,6.314
19-Jul-2012,6.3126
20-Jul-2012,6.3112
23-Jul-2012,6.327
24-Jul-2012,6.3339
25-Jul-2012,6.3429
26-Jul-2012,6.3381
27-Jul-2012,6.3325
30-Jul-2012,6.3303
31-Jul-2012,6.332
1-Aug-2012,6.3305
2-Aug-2012,6.3392
3-Aug-2012,6.3421
6-Aug-2012,6.3353
7-Aug-2012,6.3332
8-Aug-2012,6.3378
9-Aug-2012,6.3387
10-Aug-2012,6.3447
13-Aug-2012,6.3456
14-Aug-2012,6.3443
15-Aug-2012,6.3482
16-Aug-2012,6.3495
17-Aug-2012,6.3449
20-Aug-2012,6.3478
21-Aug-2012,6.3418
22-Aug-2012,6.3348
23-Aug-2012,6.3316
24-Aug-2012,6.3305
27-Aug-2012,6.3392
28-Aug-2012,6.3411
29-Aug-2012,6.3391
30-Aug-2012,6.3435
31-Aug-2012,6.3449
4-Sep-2012,6.3402
5-Sep-2012,6.346
6-Sep-2012,6.3439
7-Sep-2012,6.3412
10-Sep-2012,6.3375
11-Sep-2012,6.3391
12-Sep-2012,6.3355
13-Sep-2012,6.3338
14-Sep-2012,6.3317
17-Sep-2012,6.3295
18-Sep-2012,6.3353
19-Sep-2012,6.3392
20-Sep-2012,6.338
21-Sep-2012,6.3426
24-Sep-2012,6.3411
25-Sep-2012,6.343
26-Sep-2012,6.3443
27-Sep-2012,6.3459
28-Sep-2012,6.341
9-Oct-2012,6.3441
10-Oct-2012,6.3449
11-Oct-2012,6.3391
12-Oct-2012,6.3264
15-Oct-2012,6.3112
16-Oct-2012,6.3106
17-Oct-2012,6.3028
18-Oct-2012,6.3021
19-Oct-2012,6.3052
22-Oct-2012,6.3071
23-Oct-2012,6.3078
24-Oct-2012,6.3081
25-Oct-2012,6.3047
26-Oct-2012,6.301
31-Oct-2012,6.3002
1-Nov-2012,6.3017
2-Nov-2012,6.3045
5-Nov-2012,6.3082
6-Nov-2012,6.3078
7-Nov-2012,6.3067
8-Nov-2012,6.306
9-Nov-2012,6.3012
12-Nov-2012,6.292
13-Nov-2012,6.2891
14-Nov-2012,6.2881
15-Nov-2012,6.2905
16-Nov-2012,6.2945
19-Nov-2012,6.2975
20-Nov-2012,6.2926
21-Nov-2012,6.2908
26-Nov-2012,6.2884
27-Nov-2012,6.2852
28-Nov-2012,6.2902
29-Nov-2012,6.291
30-Nov-2012,6.2892
3-Dec-2012,6.2908
4-Dec-2012,6.2885
5-Dec-2012,6.2871
6-Dec-2012,6.2911
7-Dec-2012,6.293
10-Dec-2012,6.2922
11-Dec-2012,6.2906
12-Dec-2012,6.2883
13-Dec-2012,6.2887
14-Dec-2012,6.2923
17-Dec-2012,6.2892
18-Dec-2012,6.288
19-Dec-2012,6.2865
20-Dec-2012,6.2877
21-Dec-2012,6.2881
26-Dec-2012,6.2943
27-Dec-2012,6.2949
28-Dec-2012,6.2896
4-Jan-2013,6.2897
7-Jan-2013,6.2872
8-Jan-2013,6.2804
9-Jan-2013,6.2814
10-Jan-2013,6.2793
11-Jan-2013,6.2712
14-Jan-2013,6.2695
15-Jan-2013,6.2691
16-Jan-2013,6.2745
17-Jan-2013,6.2767
18-Jan-2013,6.2752
22-Jan-2013,6.2796
23-Jan-2013,6.2762
24-Jan-2013,6.2783
25-Jan-2013,6.2805
28-Jan-2013,6.2818
29-Jan-2013,6.2851
30-Jan-2013,6.2806
31-Jan-2013,6.2795
1-Feb-2013,6.2819
4-Feb-2013,6.286
5-Feb-2013,6.285
6-Feb-2013,6.2881
7-Feb-2013,6.2898
8-Feb-2013,6.2793
19-Feb-2013,6.2821
20-Feb-2013,6.2804
21-Feb-2013,6.2846
22-Feb-2013,6.2871
25-Feb-2013,6.2892
26-Feb-2013,6.2856
27-Feb-2013,6.2842
28-Feb-2013,6.2779
1-Mar-2013,6.2798
4-Mar-2013,6.2822
5-Mar-2013,6.2797
7-Mar-2013,6.2785
8-Mar-2013,6.2719
11-Mar-2013,6.2769
12-Mar-2013,6.2746
13-Mar-2013,6.2726
14-Mar-2013,6.2752
15-Mar-2013,6.2723
18-Mar-2013,6.2741
19-Mar-2013,6.2758
20-Mar-2013,6.2716
21-Mar-2013,6.2731
22-Mar-2013,6.2711
25-Mar-2013,6.2692
26-Mar-2013,6.2715
27-Mar-2013,6.2727
28-Mar-2013,6.2742
29-Mar-2013,6.2689
1-Apr-2013,6.2674
2-Apr-2013,6.2586
3-Apr-2013,6.2609
8-Apr-2013,6.265
9-Apr-2013,6.2639
10-Apr-2013,6.2548
11-Apr-2013,6.2578
12-Apr-2013,6.2506
15-Apr-2013,6.2454
16-Apr-2013,6.2408
17-Apr-2013,6.2342
18-Apr-2013,6.2416
19-Apr-2013,6.2395
22-Apr-2013,6.2415
23-Apr-2013,6.236
24-Apr-2013,6.2384
25-Apr-2013,6.23
26-Apr-2013,6.2208
2-May-2013,6.2082
3-May-2013,6.2152
6-May-2013,6.2114
7-May-2013,6.2083
8-May-2013,6.198
9-May-2013,6.1925
10-May-2013,6.2016
13-May-2013,6.2072
14-May-2013,6.2035
15-May-2013,6.207
16-May-2013,6.2096
17-May-2013,6.1997
20-May-2013,6.1998
21-May-2013,6.1911
22-May-2013,6.1904
23-May-2013,6.1947
24-May-2013,6.1867
28-May-2013,6.1818
29-May-2013,6.1856
30-May-2013,6.182
31-May-2013,6.1796
3-Jun-2013,6.1806
4-Jun-2013,6.1735
5-Jun-2013,6.1757
6-Jun-2013,6.1737
7-Jun-2013,6.162
13-Jun-2013,6.1612
14-Jun-2013,6.1607
17-Jun-2013,6.1598
18-Jun-2013,6.1651
19-Jun-2013,6.1677
20-Jun-2013,6.1698
21-Jun-2013,6.1766
24-Jun-2013,6.1807
25-Jun-2013,6.1767
26-Jun-2013,6.1779
27-Jun-2013,6.1797
28-Jun-2013,6.1787
1-Jul-2013,6.1805
2-Jul-2013,6.1773
3-Jul-2013,6.1803
8-Jul-2013,6.1807
9-Jul-2013,6.173
10-Jul-2013,6.1652
11-Jul-2013,6.1599
12-Jul-2013,6.1631
15-Jul-2013,6.1663
16-Jul-2013,6.1692
17-Jul-2013,6.1652
18-Jul-2013,6.172
19-Jul-2013,6.1751
22-Jul-2013,6.1721
23-Jul-2013,6.1702
24-Jul-2013,6.1695
25-Jul-2013,6.1759
26-Jul-2013,6.172
29-Jul-2013,6.1705
30-Jul-2013,6.177
31-Jul-2013,6.1788
1-Aug-2013,6.1778
2-Aug-2013,6.1817
5-Aug-2013,6.1767
6-Aug-2013,6.1753
7-Aug-2013,6.1726
8-Aug-2013,6.1703
9-Aug-2013,6.1668
12-Aug-2013,6.1665
13-Aug-2013,6.1705
14-Aug-2013,6.172
15-Aug-2013,6.1696
16-Aug-2013,6.1666
19-Aug-2013,6.169
20-Aug-2013,6.1697
21-Aug-2013,6.1675
22-Aug-2013,6.1698
23-Aug-2013,6.171
26-Aug-2013,6.168
27-Aug-2013,6.1688
28-Aug-2013,6.1667
29-Aug-2013,6.169
30-Aug-2013,6.1709
3-Sep-2013,6.1718
4-Sep-2013,6.1729
5-Sep-2013,6.1696
6-Sep-2013,6.1728
9-Sep-2013,6.1642
10-Sep-2013,6.1612
11-Sep-2013,6.1601
12-Sep-2013,6.1575
13-Sep-2013,6.1578
16-Sep-2013,6.1554
17-Sep-2013,6.1571
18-Sep-2013,6.1557
23-Sep-2013,6.1475
24-Sep-2013,6.1485
25-Sep-2013,6.1497
26-Sep-2013,6.1477
27-Sep-2013,6.1495
30-Sep-2013,6.148
2-Oct-2013,6.148
3-Oct-2013,6.148
4-Oct-2013,6.148
8-Oct-2013,6.1415
9-Oct-2013,6.143
10-Oct-2013,6.1452
11-Oct-2013,6.1458
15-Oct-2013,6.1412
16-Oct-2013,6.1408
17-Oct-2013,6.1431
18-Oct-2013,6.1372
21-Oct-2013,6.1352
22-Oct-2013,6.1395
23-Oct-2013,6.133
24-Oct-2013,6.1335
25-Oct-2013,6.1333
28-Oct-2013,6.1336
29-Oct-2013,6.1373
30-Oct-2013,6.1412
31-Oct-2013,6.1425
1-Nov-2013,6.1452
4-Nov-2013,6.1482
5-Nov-2013,6.1447
6-Nov-2013,6.1475
7-Nov-2013,6.145
8-Nov-2013,6.1355
11-Nov-2013,6.139
12-Nov-2013,6.136
13-Nov-2013,6.1342
14-Nov-2013,6.1315
15-Nov-2013,6.1351
18-Nov-2013,6.1332
19-Nov-2013,6.1317
20-Nov-2013,6.1305
21-Nov-2013,6.1366
22-Nov-2013,6.138
25-Nov-2013,6.1342
26-Nov-2013,6.1357
27-Nov-2013,6.133
2-Dec-2013,6.1329
3-Dec-2013,6.1352
4-Dec-2013,6.13
5-Dec-2013,6.131
6-Dec-2013,6.1232
9-Dec-2013,6.113
11-Dec-2013,6.11
12-Dec-2013,6.1115
13-Dec-2013,6.1148
16-Dec-2013,6.1124
17-Dec-2013,6.1108
18-Dec-2013,6.1105
19-Dec-2013,6.1183
20-Dec-2013,6.1196
23-Dec-2013,6.1161
24-Dec-2013,6.1145
26-Dec-2013,6.1156
27-Dec-2013,6.105
30-Dec-2013,6.1024
2-Jan-2014,6.099
3-Jan-2014,6.1039
6-Jan-2014,6.1059
7-Jan-2014,6.1042
8-Jan-2014,6.1079
9-Jan-2014,6.1109
10-Jan-2014,6.1008
13-Jan-2014,6.095
14-Jan-2014,6.093
15-Jan-2014,6.1005
16-Jan-2014,6.1065
17-Jan-2014,6.1041
22-Jan-2014,6.1087
23-Jan-2014,6.1107
24-Jan-2014,6.1035
27-Jan-2014,6.1022
28-Jan-2014,6.1053
29-Jan-2014,6.1073
30-Jan-2014,6.105
7-Feb-2014,6.1089
10-Feb-2014,6.1083
11-Feb-2014,6.1069
12-Feb-2014,6.1078
13-Feb-2014,6.11
14-Feb-2014,6.107
18-Feb-2014,6.1073
19-Feb-2014,6.1103
20-Feb-2014,6.1146
21-Feb-2014,6.1176
24-Feb-2014,6.1189
25-Feb-2014,6.1184
26-Feb-2014,6.1192
27-Feb-2014,6.1224
28-Feb-2014,6.1214
4-Mar-2014,6.1236
5-Mar-2014,6.1257
6-Mar-2014,6.1249
7-Mar-2014,6.1201
10-Mar-2014,6.1312
11-Mar-2014,6.1327
12-Mar-2014,6.1343
13-Mar-2014,6.132
14-Mar-2014,6.1346
18-Mar-2014,6.1341
19-Mar-2014,6.1351
20-Mar-2014,6.146
21-Mar-2014,6.1475
24-Mar-2014,6.1452
25-Mar-2014,6.1426
26-Mar-2014,6.144
27-Mar-2014,6.1465
28-Mar-2014,6.149
31-Mar-2014,6.1521
1-Apr-2014,6.1503
2-Apr-2014,6.1493
3-Apr-2014,6.152
4-Apr-2014,6.1557
8-Apr-2014,6.1527
9-Apr-2014,6.149
10-Apr-2014,6.151
11-Apr-2014,6.1495
14-Apr-2014,6.1531
15-Apr-2014,6.1571
16-Apr-2014,6.1589
17-Apr-2014,6.1575
18-Apr-2014,6.1586
22-Apr-2014,6.161
23-Apr-2014,6.1599
24-Apr-2014,6.1589
25-Apr-2014,6.1576
28-Apr-2014,6.1565
29-Apr-2014,6.1556
30-Apr-2014,6.158
5-May-2014,6.156
6-May-2014,6.1565
7-May-2014,6.1542
8-May-2014,6.1557
9-May-2014,6.1581
12-May-2014,6.1625
13-May-2014,6.1636
14-May-2014,6.1653
15-May-2014,6.164
16-May-2014,6.1628
19-May-2014,6.1636
20-May-2014,6.1626
21-May-2014,6.1645
22-May-2014,6.1658
23-May-2014,6.1681
27-May-2014,6.1687
28-May-2014,6.1694
29-May-2014,6.1705
30-May-2014,6.1695
2-Jun-2014,6.1695
3-Jun-2014,6.171
4-Jun-2014,6.1693
5-Jun-2014,6.1708
6-Jun-2014,6.1623
9-Jun-2014,6.1485
10-Jun-2014,6.1451
11-Jun-2014,6.1506
12-Jun-2014,6.1516
13-Jun-2014,6.1503
16-Jun-2014,6.1537
17-Jun-2014,6.1529
18-Jun-2014,6.1559
19-Jun-2014,6.1531
20-Jun-2014,6.1524
23-Jun-2014,6.1557
24-Jun-2014,6.1545
25-Jun-2014,6.1555
26-Jun-2014,6.1538
27-Jun-2014,6.1543
30-Jun-2014,6.1528
1-Jul-2014,6.1523
2-Jul-2014,6.1549
3-Jul-2014,6.1581
7-Jul-2014,6.1658
8-Jul-2014,6.1626
9-Jul-2014,6.1565
10-Jul-2014,6.1443
11-Jul-2014,6.1469
14-Jul-2014,6.1485
15-Jul-2014,6.149
16-Jul-2014,6.1535
17-Jul-2014,6.1564
18-Jul-2014,6.1568
21-Jul-2014,6.1547
22-Jul-2014,6.1544
23-Jul-2014,6.1572
24-Jul-2014,6.1579
25-Jul-2014,6.1597
28-Jul-2014,6.1622
29-Jul-2014,6.1615
30-Jul-2014,6.1645
31-Jul-2014,6.1675
1-Aug-2014,6.1681
4-Aug-2014,6.1661
5-Aug-2014,6.1655
6-Aug-2014,6.1681
7-Aug-2014,6.167
8-Aug-2014,6.1562
11-Aug-2014,6.1522
12-Aug-2014,6.1517
13-Aug-2014,6.1533
14-Aug-2014,6.1545
15-Aug-2014,6.1538
18-Aug-2014,6.1528
19-Aug-2014,6.1548
20-Aug-2014,6.158
21-Aug-2014,6.1632
22-Aug-2014,6.1617
25-Aug-2014,6.1653
26-Aug-2014,6.1663
27-Aug-2014,6.1658
28-Aug-2014,6.1638
29-Aug-2014,6.1647
2-Sep-2014,6.1684
3-Sep-2014,6.1697
4-Sep-2014,6.1666
5-Sep-2014,6.1707
9-Sep-2014,6.152
10-Sep-2014,6.1425
11-Sep-2014,6.1453
12-Sep-2014,6.1468
15-Sep-2014,6.1452
16-Sep-2014,6.1462
17-Sep-2014,6.145
18-Sep-2014,6.149
19-Sep-2014,6.1455
22-Sep-2014,6.1485
23-Sep-2014,6.147
24-Sep-2014,6.1462
25-Sep-2014,6.1497
26-Sep-2014,6.1508
29-Sep-2014,6.1539
30-Sep-2014,6.1525
8-Oct-2014,6.1493
9-Oct-2014,6.1461
10-Oct-2014,6.147
14-Oct-2014,6.1408
15-Oct-2014,6.1455
16-Oct-2014,6.1395
17-Oct-2014,6.1407
20-Oct-2014,6.1435
21-Oct-2014,6.141
22-Oct-2014,6.1437
23-Oct-2014,6.1459
24-Oct-2014,6.1467
27-Oct-2014,6.1446
28-Oct-2014,6.1421
29-Oct-2014,6.1405
30-Oct-2014,6.1457
31-Oct-2014,6.1461
3-Nov-2014,6.1525
4-Nov-2014,6.1543
5-Nov-2014,6.1503
6-Nov-2014,6.1565
7-Nov-2014,6.1602
10-Nov-2014,6.1377
11-Nov-2014,6.1413
12-Nov-2014,6.1428
13-Nov-2014,6.1418
14-Nov-2014,6.1399
17-Nov-2014,6.1409
18-Nov-2014,6.143
19-Nov-2014,6.1397
20-Nov-2014,6.1417
21-Nov-2014,6.1387
24-Nov-2014,6.142
25-Nov-2014,6.139
26-Nov-2014,6.1354
1-Dec-2014,6.1369
2-Dec-2014,6.1325
3-Dec-2014,6.1376
4-Dec-2014,6.1411
5-Dec-2014,6.1373
8-Dec-2014,6.1282
9-Dec-2014,6.1231
10-Dec-2014,6.1195
11-Dec-2014,6.1153
12-Dec-2014,6.1184
15-Dec-2014,6.1152
16-Dec-2014,6.1182
17-Dec-2014,6.1137
18-Dec-2014,6.1195
19-Dec-2014,6.1205
22-Dec-2014,6.122
23-Dec-2014,6.123
24-Dec-2014,6.1247
29-Dec-2014,6.1205
30-Dec-2014,6.1224
31-Dec-2014,6.119
5-Jan-2015,6.1248
6-Jan-2015,6.1256
7-Jan-2015,6.1269
